Book Name,Book Author,Price,URL
English Local Government Poor Law History Part 1,by Sidney & Beatrice Webb,"£64,99",https://wob.com/en-gb/rare-books/sidney-beatrice-webb/english-local-government-poor-law-history-part-1/1699537055BWS
Dante: The Poets On Poets,by T.S. Eliot,"£64,99",https://wob.com/en-gb/rare-books/t-s-eliot/dante-the-poets-on-poets/1688632348IEV
The Souter's Lamp And Other Stories,by Hector Macgregor,"£64,99",https://wob.com/en-gb/rare-books/hector-macgregor/the-souter-s-lamp-and-other-stories/1688118974TMB
Sabarinda Island,by Percy Westerman,"£64,99",https://wob.com/en-gb/rare-books/percy-westerman/sabarinda-island/1687155425TMB
Star Wars - the Bounty Hunter Code from the Files of Boba Fett,by Daniel Wallace,"£64,99",https://wob.com/en-gb/rare-books/daniel-wallace/star-wars-the-bounty-hunter-code-from-the-files-of-boba-fett/1681754925DPB
My 60 Memorable Games,by Bobby Fischer,"£64,89",https://wob.com/en-gb/rare-books/bobby-fischer/my-60-memorable-games/1704807886CAB
Creative French Book One,by Vernon Mallinson,"£64,89",https://wob.com/en-gb/rare-books/vernon-mallinson/creative-french-book-one/1699375032ABS
Gumphlumph,by Stratford Johns,"£64,89",https://wob.com/en-gb/rare-books/stratford-johns/gumphlumph/1695831951ABS
Etudes Diplomatiques Et Litteraires Tome Deuxieme,by M. Alexis de Saint-Priest,"£64,89",https://wob.com/en-gb/rare-books/m-alexis-de-saint-priest/etudes-diplomatiques-et-litteraires-tome-deuxieme/1695389144MEP
The Art of Dispensing: A Treatise On the Methods and Processes Involved in Compounding Medical Prescriptions,by Unstated,"£64,89",https://wob.com/en-gb/rare-books/unstated/the-art-of-dispensing-a-treatise-on-the-methods-and-processes-involved-in-compou/1690445262ALK
Tiger Lady. Adventures in the Indian Jungle,by Olive Smythies,"£64,89",https://wob.com/en-gb/rare-books/olive-smythies/tiger-lady-adventures-in-the-indian-jungle/1664278000ADA
A Treatise on the Law of Review in Criminal Cases by the High Court,by The Hon. Henry J. Moncrieff,"£64,79",https://wob.com/en-gb/rare-books/the-hon-henry-j-moncrieff/a-treatise-on-the-law-of-review-in-criminal-cases-by-the-high-court/1699030043BDB
The Small Grains,by Mark Alfred Carleton,"£64,79",https://wob.com/en-gb/rare-books/mark-alfred-carleton/the-small-grains/1698664008CRD
Book Name,Book Author,Price,URL
The Luck of Daphne Tolliver,by Elisabeth Hamilton Friermood,£57.99,https://wob.com/en-gb/rare-books/elisabeth-hamilton-friermood/the-luck-of-daphne-tolliver/1698238358BMP
Werke 6 Volume Set,by Goethe,£57.99,https://wob.com/en-gb/rare-books/goethe/werke-6-volume-set/1698231752ADA
Last Term At Malory Towers,by Enid Blyton,£57.99,https://wob.com/en-gb/rare-books/enid-blyton/last-term-at-malory-towers/1698223386IEV
Military Operations: France and Belgium (The Somme) 1916 - Maps,by Unstated,£57.99,https://wob.com/en-gb/rare-books/unstated/military-operations-france-and-belgium-the-somme-1916-maps/1698217475BMP
"The History of the Adventures of Joseph Andrews, and His Friend Mr. Abraham Adams. Written in Imitation of Cervantes, Author of Don Quixote. Vol. II",by Henry Fielding,£57.99,https://wob.com/en-gb/rare-books/henry-fielding/the-history-of-the-adventures-of-joseph-andrews-and-his-friend-mr-abraham-adams/1698214600ALK
Poor Cecco,by Margery Williams Bianco,£57.99,https://wob.com/en-gb/rare-books/margery-williams-bianco/poor-cecco/1698145241IEV
"Irish Loyal and Patriotic Union, Publications issued during the Year 1888",by Irish Loyal and Patriotic Union,£57.99,https://wob.com/en-gb/rare-books/irish-loyal-and-patriotic-unio/irish-loyal-and-patriotic-union-publications-issued-during-the-year-1888/1698129855MHP
"Irish Loyal and Patriotic Union, The. Publications issued during the Year 1889",by Various,£57.99,https://wob.com/en-gb/rare-books/various/irish-loyal-and-patriotic-union-the-publications-issued-during-the-year-1889/1698129602MHP
How to Be Saved and How To be Lost,by Reuben Archer Torrey,£57.99,https://wob.com/en-gb/rare-books/reuben-archer-torrey/how-to-be-saved-and-how-to-be-lost/1698043983MHP
"Natural History of Birds, Fish, Insects, and Reptiles - Vol. III",by Unstated,£57.99,https://wob.com/en-gb/rare-books/unstated/natural-history-of-birds-fish-insects-and-reptiles-vol-iii/1697785848ADA
The New Frontier,by Guy Emerson,£57.99,https://wob.com/en-gb/rare-books/guy-emerson/the-new-frontier/1697706197ABS
Successful Writers And How They Work,by Larston D. Farrar,£57.99,https://wob.com/en-gb/rare-books/larston-d-farrar/successful-writers-and-how-they-work/1697629858ABS
The Way to the Kingdom,by Tim Reeve,£57.99,https://wob.com/en-gb/rare-books/tim-reeve/the-way-to-the-kingdom/1697629041MEP
The Pilgrim's Progress From This World To That Which Is To Come,by John Bunyan,£57.99,https://wob.com/en-gb/rare-books/john-bunyan/the-pilgrim-s-progress-from-this-world-to-that-which-is-to-come/1697530705MEP
Offerings to Friends,by Antonio De Navarro,£57.99,https://wob.com/en-gb/rare-books/antonio-de-navarro/offerings-to-friends/1697458870MEP
Black Beauty the Autobiography of a Horse,by Anna Sewell,£57.99,https://wob.com/en-gb/rare-books/anna-sewell/black-beauty-the-autobiography-of-a-horse/1697457535MEP
The Religious Spirit in the Poets,by W. Boyd Carpenter,£57.99,https://wob.com/en-gb/rare-books/w-boyd-carpenter/the-religious-spirit-in-the-poets/1697446703ADA
Maggidim & Hasidim: Their Wisdom,by Louis I. Newman,£57.99,https://wob.com/en-gb/rare-books/louis-i-newman/maggidim-hasidim-their-wisdom/1697195960ADA
Death at the Bar,by Ngaio Marsh,£57.99,https://wob.com/en-gb/rare-books/ngaio-marsh/death-at-the-bar/1697195373MHP
More About Paddington,by Michael Bond,£57.99,https://wob.com/en-gb/rare-books/michael-bond/more-about-paddington/1697194082MXP
The Gulls Kiss,by Peter Graaf,£57.99,https://wob.com/en-gb/rare-books/peter-graaf/the-gulls-kiss/1697183810ALK
My Sister Eileen,by Ruth McKenney,£57.99,https://wob.com/en-gb/rare-books/ruth-mckenney/my-sister-eileen/1697177789MHP
"An Ape, A Dog and A Serpent: A Fantastic Novel",by Gerald Kersh,£57.99,https://wob.com/en-gb/rare-books/gerald-kersh/an-ape-a-dog-and-a-serpent-a-fantastic-novel/1697176299ADA
Collected Poems 1922-1938,by Mark Van Doren,£57.99,https://wob.com/en-gb/rare-books/mark-van-doren/collected-poems-1922-1938/1697115580GEO
The Singer's Singer: The Life and Music of Matt Monro,by Michele Monro,£57.99,https://wob.com/en-gb/rare-books/michele-monro/the-singer-s-singer-the-life-and-music-of-matt-monro/1697108278GEO
Long Shadows,by Carol Carnac,£57.99,https://wob.com/en-gb/rare-books/carol-carnac/long-shadows/1697037018GEO
The Catholics Of Ireland Under The Penal Laws In The Eighteenth Century,by Cardinal Moran,£57.99,https://wob.com/en-gb/rare-books/cardinal-moran/the-catholics-of-ireland-under-the-penal-laws-in-the-eighteenth-century/1696949807ABS
Nationalism: Man's Other Religion,by Edward Shillito,£57.99,https://wob.com/en-gb/rare-books/edward-shillito/nationalism-man-s-other-religion/1696930927MXP
The Daughters of Babylon and Five Other Early 1900s Novels,"by Wilson Barrett, Robert Hichens et al",£57.99,https://wob.com/en-gb/rare-books/wilson-barrett-robert-hichens/the-daughters-of-babylon-and-five-other-early-1900s-novels/1696868314DPB
Whisky Galore,by Compton Mackenzie,£57.99,https://wob.com/en-gb/rare-books/compton-mackenzie/whisky-galore/1696867609ABS
Myths of the Norsemen from the Eddas and Sagas,by H. A. Guerber,£57.99,https://wob.com/en-gb/rare-books/h-a-guerber/myths-of-the-norsemen-from-the-eddas-and-sagas/1696852107ADA
Inventing the Future,by Dennis Gabor,£57.99,https://wob.com/en-gb/rare-books/dennis-gabor/inventing-the-future/1696602233IEV
"Through Earthquake, Wind and Fire",by Austin Fulton,£57.99,https://wob.com/en-gb/rare-books/austin-fulton/through-earthquake-wind-and-fire/1696597185ABS
"The Freemasons: The history, nature, development and secret of the royal art",by Eugen Lennhoff,£57.99,https://wob.com/en-gb/rare-books/eugen-lennhoff/the-freemasons-the-history-nature-development-and-secret-of-the-royal-art/1696584073ABS
Mudlarks and Mysteries,by Frank Knight,£57.99,https://wob.com/en-gb/rare-books/frank-knight/mudlarks-and-mysteries/1695636049ADA
Calisthenics or The Elements of Bodily Culture on Pestalozzian Principles,by Henry De Laspee,£57.99,https://wob.com/en-gb/rare-books/henry-de-laspee/calisthenics-or-the-elements-of-bodily-culture-on-pestalozzian-principles/1693398934MHP
The Hours of Prayer from Lauds to Compline Inclusive,by Unstated,£57.99,https://wob.com/en-gb/rare-books/unstated/the-hours-of-prayer-from-lauds-to-compline-inclusive/1693213228ALK
"The Fateful Years: Memoirs Of A French Ambassador In Berlin, 1931-1938",by Andre Francois-Poncet,£57.99,https://wob.com/en-gb/rare-books/andre-francois-poncet/the-fateful-years-memoirs-of-a-french-ambassador-in-berlin-1931-1938/1692944826ALK
Epitaphs Of The Catacombs Or Christian Inscriptions In Rome During The First Four Centuries,by J. Spencer Northcote,£57.99,https://wob.com/en-gb/rare-books/j-spencer-northcote/epitaphs-of-the-catacombs-or-christian-inscriptions-in-rome-during-the-first-fou/1692348010ADA
"Official Copy - North Sea Pilot, Part II - North And East Coasts Of Scotland",by Unstated,£57.99,https://wob.com/en-gb/rare-books/unstated/official-copy-north-sea-pilot-part-ii-north-and-east-coasts-of-scotland/1691596554GEO
The Exploits Of Brigadier Gerard,by Arthur Conan Doyle,£57.89,https://wob.com/en-gb/rare-books/arthur-conan-doyle/the-exploits-of-brigadier-gerard/1703000582LEE
The Technique of Portrait Painting,by Harrington Mann,£57.89,https://wob.com/en-gb/rare-books/harrington-mann/the-technique-of-portrait-painting/1702032546DPB
Huit Enfants et un Bebe,by Leonore Klein,£57.89,https://wob.com/en-gb/rare-books/leonore-klein/huit-enfants-et-un-bebe/1700830238DPB
Grey Cup or Bust,by Tony Allan,£57.79,https://wob.com/en-gb/rare-books/tony-allan/grey-cup-or-bust/1703758447CAB
The Wind In My Face: A Gamekeeper's Memories,by Thomas Isaac,£57.79,https://wob.com/en-gb/rare-books/thomas-isaac/the-wind-in-my-face-a-gamekeeper-s-memories/1700062871LEE
Conrad Noel and the Thaxted Movement,by Reginald Groves,£57.79,https://wob.com/en-gb/rare-books/reginald-groves/conrad-noel-and-the-thaxted-movement/1699289240BLG
"An Ape, A Dog and A Serpent: A Fantastic Novel",by Gerald Kersh,£57.79,https://wob.com/en-gb/rare-books/gerald-kersh/an-ape-a-dog-and-a-serpent-a-fantastic-novel/1698400982MXP
The History of the Suffolk Regiment 1914-1927,by C. C. R. Murphy,£57.79,https://wob.com/en-gb/rare-books/c-c-r-murphy/the-history-of-the-suffolk-regiment-1914-1927/1698306981IEV
Book Name,Book Author,Price,URL
A Tour in Scotland MDCCLXXII Part II,by Unstated,£63.99,https://wob.com/en-gb/rare-books/unstated/a-tour-in-scotland-mdcclxxii-part-ii/1693907112DPB
"The Philobiblon of Richard de Bury, Bishop of Durham Treasurer anmd Chancellor of Edward III",by Ernest C.Thomas (Trans.),£63.99,https://wob.com/en-gb/rare-books/ernest-c-thomas-trans/the-philobiblon-of-richard-de-bury-bishop-of-durham-treasurer-anmd-chancellor-of/1692360894LEE
The Farewell Years: The Final Historical Records of The Buffs Royal East Kent Regiment (3rd Foot) Formerly Designated The Holland Regiment and Prince George of Denmark's Regiment,by Gregory Blaxland,£63.89,https://wob.com/en-gb/rare-books/gregory-blaxland/the-farewell-years-the-final-historical-records-of-the-buffs-royal-east-kent-reg/1700759353LEE
"Mountjoy, 1563-1606. The Last Elizabethan Deputy",by Frederick M. Jones,£63.89,https://wob.com/en-gb/rare-books/frederick-m-jones/mountjoy-1563-1606-the-last-elizabethan-deputy/1693820002LEE
Captain Flynn (Ret'd),by E. Laurie-Long,£63.89,https://wob.com/en-gb/rare-books/e-laurie-long/captain-flynn-ret-d/1690978532LEE
From Earth to Air,by Geoffrey Billett,£63.89,https://wob.com/en-gb/rare-books/geoffrey-billett/from-earth-to-air/1690884283ALK
Mumbo Jumbo,by Henry Clews Junior,£63.89,https://wob.com/en-gb/rare-books/henry-clews-junior/mumbo-jumbo/1689777951BDB
The Cross And The Dragon; Or Light In The Broad East,by Rev B C Henry,£63.89,https://wob.com/en-gb/rare-books/rev-b-c-henry/the-cross-and-the-dragon-or-light-in-the-broad-east/1689660438TMB
"Catalogue Of The Renowned Collection Of Works Of Art, Chiefly Formed By The Late Hollingworth Magniac, Esq.","by Messrs. Christie, Manson and Woods",£63.79,https://wob.com/en-gb/rare-books/messrs-christie-manson-and-woo/catalogue-of-the-renowned-collection-of-works-of-art-chiefly-formed-by-the-late/1704804621LEE
After-Dinner Stories By Robey,by George Robey H. M. Bateman (Illus.),£63.79,https://wob.com/en-gb/rare-books/george-robey-h-m-bateman-illus/after-dinner-stories-by-robey/1701949092LEE
Hong Kong: Report For The Year 1966,by unstated,£63.79,https://wob.com/en-gb/rare-books/unstated/hong-kong-report-for-the-year-1966/1700740431MXP
"The Naval Annual, 1919",by Earl Brassey & John Leyland,£63.79,https://wob.com/en-gb/rare-books/earl-brassey-john-leyland/the-naval-annual-1919/1690548406ADA
The Best of Hardy's Anglers' Guides,by Complied by Jamie Maxtone Graham,£63.79,https://wob.com/en-gb/rare-books/complied-by-jamie-maxtone-grah/the-best-of-hardy-s-anglers-guides/1680702091GEO
The Eastern Churches and the Papacy,by Rev. S. Herbert Scott,£63.79,https://wob.com/en-gb/rare-books/rev-s-herbert-scott/the-eastern-churches-and-the-papacy/1670844228MEP
All About Piping,by Herr Willy,£63.69,https://wob.com/en-gb/rare-books/herr-willy/all-about-piping/1701687690DPB
The Men who Explained Miracles: Six Short Stories,by John Dickson Carr,£63.69,https://wob.com/en-gb/rare-books/john-dickson-carr/the-men-who-explained-miracles-six-short-stories/1701162968CTS
Sacred Gift,by Montgomery,£63.69,https://wob.com/en-gb/rare-books/montgomery/sacred-gift/1699357264ABS
A Question of Memory,by David Berglas,£63.69,https://wob.com/en-gb/rare-books/david-berglas/a-question-of-memory/1698913540ALK
The Long Road,by Natalie Shipman,£63.69,https://wob.com/en-gb/rare-books/natalie-shipman/the-long-road/1698251970BGB
The Sky People,by Brinsley Le Poer Trench,£63.69,https://wob.com/en-gb/rare-books/brinsley-le-poer-trench/the-sky-people/1697546856MEP
Sketch for a Historical Picture of the Progress of the Human Mind,by Antoine-Nicolas De Condorcet,£63.69,https://wob.com/en-gb/rare-books/antoine-nicolas-de-condorcet/sketch-for-a-historical-picture-of-the-progress-of-the-human-mind/1692695264BDB
Music For Your Health,by Edward Podolsky,£63.59,https://wob.com/en-gb/rare-books/edward-podolsky/music-for-your-health/1705407971ADA
Life of Sir John Hawley Glover,by Lady Glover,£63.59,https://wob.com/en-gb/rare-books/lady-glover/life-of-sir-john-hawley-glover/1703090829LEE
Poor Women!,by Norah Hoult,£63.59,https://wob.com/en-gb/rare-books/norah-hoult/poor-women/1692703289ADA
Invitation to Adventure,by Gordon Ashe,£63.49,https://wob.com/en-gb/rare-books/gordon-ashe/invitation-to-adventure/1700223885DPB
Ashenden or The British Agent,by W. Somerset Maugham,£63.49,https://wob.com/en-gb/rare-books/w-somerset-maugham/ashenden-or-the-british-agent/1691772853MXP
The Story of Shoreham,by Henry Cheal,£63.49,https://wob.com/en-gb/rare-books/henry-cheal/the-story-of-shoreham/1690462783TMB
The Military Engineer in India Volume II,by Lieut Colonel E W C Sandes,£63.49,https://wob.com/en-gb/rare-books/lieut-colonel-e-w-c-sandes/the-military-engineer-in-india-volume-ii/1690372284TMB
Freemasonry and the Vatican,by Vicomte Leon De Poncins,£63.49,https://wob.com/en-gb/rare-books/vicomte-leon-de-poncins/freemasonry-and-the-vatican/1689327640ADA
The Wayward Pilgrims,by Gerald Warner Brace,£63.49,https://wob.com/en-gb/rare-books/gerald-warner-brace/the-wayward-pilgrims/1683273128TMB
Pictorial Memories of Old Pontypool Volume 1,by Bryan Roden,£63.39,https://wob.com/en-gb/rare-books/bryan-roden/pictorial-memories-of-old-pontypool-volume-1/1701777083CTS
"A Dictionary of Slang, Jargon & Cant. Vol. I. A-K",by Albert Barrere (ed),£63.39,https://wob.com/en-gb/rare-books/albert-barrere-ed/a-dictionary-of-slang-jargon-cant-vol-i-a-k/1700242297LEE
Andrea Del Sarto Volume One,by John Shearman,£63.39,https://wob.com/en-gb/rare-books/john-shearman/andrea-del-sarto-volume-one/1693804159BAB
Andrea Del Sarto Volume Two,by John Shearman,£63.39,https://wob.com/en-gb/rare-books/john-shearman/andrea-del-sarto-volume-two/1693804106BAB
With the Jungle Folk: A Sketch of Burmese Village Life,by E.D.Cuming,£63.39,https://wob.com/en-gb/rare-books/e-d-cuming/with-the-jungle-folk-a-sketch-of-burmese-village-life/1687252541DPB
Plunge into Life,by Louis. De Wohl,£63.39,https://wob.com/en-gb/rare-books/louis-de-wohl/plunge-into-life/1674030496MHP
"The Wedding Ring; or, Married and Single, A Domestic Tale",by H. M. Jones,£63.39,https://wob.com/en-gb/rare-books/h-m-jones/the-wedding-ring-or-married-and-single-a-domestic-tale/1671026683MHA
Sense & Sensibility,by Jane Austen,£63.39,https://wob.com/en-gb/rare-books/jane-austen/sense-sensibility/1670942171MEP
Man-Made Morals,by Gertie De S. Wentworth-James,£63.39,https://wob.com/en-gb/rare-books/gertie-de-s-wentworth-james/man-made-morals/1670308469MHP
Odes Of Pindar - Translated from The Greek,by Gilbert West,£63.39,https://wob.com/en-gb/rare-books/gilbert-west/odes-of-pindar-translated-from-the-greek/1670249662CLB
Mysticism and Philosophy,by W. T. Stace,£63.39,https://wob.com/en-gb/rare-books/w-t-stace/mysticism-and-philosophy/1669792468GDO
Shirley: A Tale,by Currer Bell (Charlotte Bronte),£63.29,https://wob.com/en-gb/rare-books/currer-bell-charlotte-bronte/shirley-a-tale/1696428283LEE
"Speak, Memory: An Autobiography Revisited",by Vladimir Nabokov,£63.29,https://wob.com/en-gb/rare-books/vladimir-nabokov/speak-memory-an-autobiography-revisited/1694536144LEE
"Verse Offerings: Forget-Me-Nots for Frances, Anatomy of my Mistress, Sonnets to my Sweetheart",by Cyril Bibby,£63.29,https://wob.com/en-gb/rare-books/cyril-bibby/verse-offerings-forget-me-nots-for-frances-anatomy-of-my-mistress-sonnets-to-my/1694425917CRL
Leaves from Our Tuscan Kitchen or How to Cook Vegetables,by Janet Ross,£63.29,https://wob.com/en-gb/rare-books/janet-ross/leaves-from-our-tuscan-kitchen-or-how-to-cook-vegetables/1694169115CRL
Home For The Holidays (Collection Of British And American Authors),by R. H. Mottram,£63.29,https://wob.com/en-gb/rare-books/r-h-mottram/home-for-the-holidays-collection-of-british-and-american-authors/1693397622MHP
The Extraordinary Adventures of Karik and Valya,by Yan Larry,£63.29,https://wob.com/en-gb/rare-books/yan-larry/the-extraordinary-adventures-of-karik-and-valya/1693295615MHP
In Himalayan Tibet,by Adolph Reeve Heber,£63.29,https://wob.com/en-gb/rare-books/adolph-reeve-heber/in-himalayan-tibet/1693222407ADA
Book Name,Book Author,Price,URL
"Eudoria's Broomstick, A Story for Children",by Victor Knowland,£63.29,https://wob.com/en-gb/rare-books/victor-knowland/eudoria-s-broomstick-a-story-for-children/1684764652DPB
"Vintage c. 1938 Photo Album Family Holidays Abroad Including New York, Ceylon, Jerusalem, Pompeii, Hong Kong, New Zealand",by Unstated,£63.29,https://wob.com/en-gb/rare-books/unstated/vintage-c-1938-photo-album-family-holidays-abroad-including-new-york-ceylon-jeru/1669393331ANA
Guilt,by Laszlo Nemeth,£63.19,https://wob.com/en-gb/rare-books/laszlo-nemeth/guilt/1703858786LEE
Lost in Time,by A.G.Riddle,£63.19,https://wob.com/en-gb/rare-books/a-g-riddle/lost-in-time/1698144991DPB
Lover of the Great Bear,by Sergiusz Piasetski,£63.19,https://wob.com/en-gb/rare-books/sergiusz-piasetski/lover-of-the-great-bear/1683309303RFD
Diamond Drilling Handbook,by Unstated,£63.09,https://wob.com/en-gb/rare-books/unstated/diamond-drilling-handbook/1694082335CRX
A Candidate's Speeches,by Anon,£63.09,https://wob.com/en-gb/rare-books/anon/a-candidate-s-speeches/1693824873DPB
Journal of a Tour in the Highlands and Western Islands of Scotland in 1800,by John Leyden,£63.09,https://wob.com/en-gb/rare-books/john-leyden/journal-of-a-tour-in-the-highlands-and-western-islands-of-scotland-in-1800/1693382491ADA
"Angelique: The Marquise of the Angels, Book One",by Sergeanne Golon,£62.99,https://wob.com/en-gb/rare-books/sergeanne-golon/angelique-the-marquise-of-the-angels-book-one/1704901600LEE
The First Sister,by Linden Lewis,£62.99,https://wob.com/en-gb/rare-books/linden-lewis/the-first-sister/1704719280ABS
The Return of Frass,by John Chancellor,£62.99,https://wob.com/en-gb/rare-books/john-chancellor/the-return-of-frass/1704202497LEE
Cheerful Weather For The Wedding,by Julia Strachey,£62.99,https://wob.com/en-gb/rare-books/julia-strachey/cheerful-weather-for-the-wedding/1703076947DPB
"Debrett's Peerage, and Titles of Courtesy",by Arthur G. M. Hesilrige (editor),£62.99,https://wob.com/en-gb/rare-books/arthur-g-m-hesilrige-editor/debrett-s-peerage-and-titles-of-courtesy/1702572925LEE
Our Veterans or Life-stories of the London City Mission,by John M. Weylland,£62.99,https://wob.com/en-gb/rare-books/john-m-weylland/our-veterans-or-life-stories-of-the-london-city-mission/1697626972ADA
Norwegian By-Ways,by Charles W. Wood,£62.99,https://wob.com/en-gb/rare-books/charles-w-wood/norwegian-by-ways/1693827352IEV
A Fire In The Kitchen: The Autobiography of a Cook,by Florence White,£62.99,https://wob.com/en-gb/rare-books/florence-white/a-fire-in-the-kitchen-the-autobiography-of-a-cook/1693308373ADA
"Guest of the Soviets, Moscow and the Caucasus 1957",by Joyce Dunsheath,£62.99,https://wob.com/en-gb/rare-books/joyce-dunsheath/guest-of-the-soviets-moscow-and-the-caucasus-1957/1691424344LEE
Circle Of Darkness,by John Griffin,£62.99,https://wob.com/en-gb/rare-books/john-griffin/circle-of-darkness/1677073734TMB
"Questions and Answers on Audio, Covering High Fidelity, Stereo and Tape",by Clement Brown,£62.89,https://wob.com/en-gb/rare-books/clement-brown/questions-and-answers-on-audio-covering-high-fidelity-stereo-and-tape/1685721946LEE
Passage By Night,by Hugh Marlowe,£62.89,https://wob.com/en-gb/rare-books/hugh-marlowe/passage-by-night/1662564794PRT
Medicine To-morrow: Introduction to Cosmotherapy,by Edmond Szekely,£62.79,https://wob.com/en-gb/rare-books/edmond-szekely/medicine-to-morrow-introduction-to-cosmotherapy/1699978974LEE
The Questing Man,by Michael Home,£62.79,https://wob.com/en-gb/rare-books/michael-home/the-questing-man/1698337708DPB
"How To Lay Out A Garden; Intended As A General Guide To Choosing, Forming, Or Improving An Estate",by Edward Kemp,£62.79,https://wob.com/en-gb/rare-books/edward-kemp/how-to-lay-out-a-garden-intended-as-a-general-guide-to-choosing-forming-or-impro/1692633314LEE
Blackboard Diagram Drawing for Teachers of Needlecraft,by Ethel R Hambridge,£62.79,https://wob.com/en-gb/rare-books/ethel-r-hambridge/blackboard-diagram-drawing-for-teachers-of-needlecraft/1692617537LEE
With a Motor-Bike in the Bush,by Fred J Ashley,£62.79,https://wob.com/en-gb/rare-books/fred-j-ashley/with-a-motor-bike-in-the-bush/1687270046LEE
Some Bible Problems,by D. W. Simon,£62.69,https://wob.com/en-gb/rare-books/d-w-simon/some-bible-problems/1698929513ABS
The Treasury of Knowledge,by Samuel Maunder,£62.69,https://wob.com/en-gb/rare-books/samuel-maunder/the-treasury-of-knowledge/1698842264MHP
A Record of the 17th and 32nd Battalions Northumberland Fusiliers 1914-1919,by Lt.-Col. Shakespear,£62.69,https://wob.com/en-gb/rare-books/lt-col-shakespear/a-record-of-the-17th-and-32nd-battalions-northumberland-fusiliers-1914-1919/1698833921IEV
Sad Road to the Sea,by Gerald Kersh,£62.69,https://wob.com/en-gb/rare-books/gerald-kersh/sad-road-to-the-sea/1698398983MXP
The Later Correspondence of Lord John Russell Vol.I,by G.P. Gooch (Ed.),£62.69,https://wob.com/en-gb/rare-books/g-p-gooch-ed/the-later-correspondence-of-lord-john-russell-vol-i/1698299339BMP
Round The World In Eighty Days,by Jules Verne,£62.69,https://wob.com/en-gb/rare-books/jules-verne/round-the-world-in-eighty-days/1698153697ANA
The Black Diamond,by Francis Brett Young,£62.69,https://wob.com/en-gb/rare-books/francis-brett-young/the-black-diamond/1697614875BWK
An Essay on Uses and Trusts Volume 1,by Francis Williams Sanders,£62.69,https://wob.com/en-gb/rare-books/francis-williams-sanders/an-essay-on-uses-and-trusts-volume-1/1697547474ABS
Confessions of a Book-lover,by E. Walter Walters,£62.69,https://wob.com/en-gb/rare-books/e-walter-walters/confessions-of-a-book-lover/1697455430ABS
Design In Textile Fabrics,by Thomas R. Ashenhurst,£62.69,https://wob.com/en-gb/rare-books/thomas-r-ashenhurst/design-in-textile-fabrics/1697450467ABS
"Annals Of Garelochside, Being An Account Historical And Topographical Of The Parishes Of Row, Rosneath And Cardross",by William Charles Maughan,£62.69,https://wob.com/en-gb/rare-books/william-charles-maughan/annals-of-garelochside-being-an-account-historical-and-topographical-of-the-pari/1696854833BIL
A Day in Fairy Land,by Sigrid Rahmas,£62.69,https://wob.com/en-gb/rare-books/sigrid-rahmas/a-day-in-fairy-land/1694678942WSI
A History and Description of Modern Wines,by Cyrus Redding,£62.69,https://wob.com/en-gb/rare-books/cyrus-redding/a-history-and-description-of-modern-wines/1692280300ADA
Japan Korea and Formosa,by F. M. Trautz,£62.69,https://wob.com/en-gb/rare-books/f-m-trautz/japan-korea-and-formosa/1687424007ADA
Oeuvres de Bernardin De Saint-Pierre (Tome Premier),by Bernardin De Saint-Pierre,£62.59,https://wob.com/en-gb/rare-books/bernardin-de-saint-pierre/oeuvres-de-bernardin-de-saint-pierre-tome-premier/1702894592DPB
I Was Churchill's Shadow,by W. H. Thompson,£62.59,https://wob.com/en-gb/rare-books/w-h-thompson/i-was-churchill-s-shadow/1696262355LEE
Par Golf For Women,by Louise Suggs,£62.59,https://wob.com/en-gb/rare-books/louise-suggs/par-golf-for-women/1695216656GEO
The Theory of Inbreeding,by Ronald A. Fisher,£62.59,https://wob.com/en-gb/rare-books/ronald-a-fisher/the-theory-of-inbreeding/1694706877ABS
Annals Of A Quiet Neighbourhood,by George Macdonald,£62.59,https://wob.com/en-gb/rare-books/george-macdonald/annals-of-a-quiet-neighbourhood/1694526080MXP
Social Service,by Louis F. Post,£62.59,https://wob.com/en-gb/rare-books/louis-f-post/social-service/1694441822MXP
Original Good,by Macpherson Lawrie,£62.59,https://wob.com/en-gb/rare-books/macpherson-lawrie/original-good/1691492910IEV
Stone's Justice Manual for 1900,by George B. Kennett,£62.59,https://wob.com/en-gb/rare-books/george-b-kennett/stone-s-justice-manual-for-1900/1691416904IEV
"The Last Incorporation of the Worshipful Company of Fishmongers, of London: To Which Is Annexed Part Of The Bye Laws Of The Company and Also a Summary of the Meetings, Gifts, Appointments, &c",by Unstated,£62.59,https://wob.com/en-gb/rare-books/unstated/the-last-incorporation-of-the-worshipful-company-of-fishmongers-of-london-to-whi/1664517140BTB
Book Name,Book Author,Price,URL
Stone's Justice Manual for 1900,by George B. Kennett,£62.59,https://wob.com/en-gb/rare-books/george-b-kennett/stone-s-justice-manual-for-1900/1691416904IEV
"The Last Incorporation of the Worshipful Company of Fishmongers, of London: To Which Is Annexed Part Of The Bye Laws Of The Company and Also a Summary of the Meetings, Gifts, Appointments, &c",by Unstated,£62.59,https://wob.com/en-gb/rare-books/unstated/the-last-incorporation-of-the-worshipful-company-of-fishmongers-of-london-to-whi/1664517140BTB
